--P,--R,--method,--metric,--blur,--ltp-threshold,--crop-seed,correct_matches,total,pct_correct,highest_correct,lowest_correct,highest_incorrect,lowest_incorrect,csv_file,results_json_file
8,1,ror,hellinger,0.0,6,99,31,75,41.333333333333336,0.09540108447256532,0.050246239292847876,0.09777831568349811,0.0453228494624454,exp_8_1_ror_hellinger_0.0_6_99.csv,exp_8_1_ror_hellinger_0.0_6_99_results.json
8,1,ror,hellinger,0.0,6,123,41,75,54.666666666666664,0.09609105441298536,0.04583576254802255,0.09230724417999236,0.04470336296359648,exp_8_1_ror_hellinger_0.0_6_123.csv,exp_8_1_ror_hellinger_0.0_6_123_results.json
8,1,ror,hellinger,0.0,6,2024,31,75,41.333333333333336,0.12680720496186004,0.050656075816241534,0.14663855170858694,0.047469507519181484,exp_8_1_ror_hellinger_0.0_6_2024.csv,exp_8_1_ror_hellinger_0.0_6_2024_results.json
8,1,ror,hellinger,0.0,6,777,36,75,48.0,0.08335858967088408,0.03755025250688332,0.09646287338400049,0.047293872544668554,exp_8_1_ror_hellinger_0.0_6_777.csv,exp_8_1_ror_hellinger_0.0_6_777_results.json
8,1,ror,hellinger,0.0,6,888,40,75,53.333333333333336,0.09519315220558723,0.043391488749107296,0.11736935104858061,0.044956499861420716,exp_8_1_ror_hellinger_0.0_6_888.csv,exp_8_1_ror_hellinger_0.0_6_888_results.json
8,1,ror,hellinger,0.0,6,999,38,75,50.666666666666664,0.08018403239268088,0.02069318681002249,0.08486902949455313,0.04512550485298267,exp_8_1_ror_hellinger_0.0_6_999.csv,exp_8_1_ror_hellinger_0.0_6_999_results.json
8,1,ror,hellinger,0.0,6,1111,31,75,41.333333333333336,0.0922608862685019,0.04392357519893754,0.08148407072305403,0.044257419586208845,exp_8_1_ror_hellinger_0.0_6_1111.csv,exp_8_1_ror_hellinger_0.0_6_1111_results.json
8,1,ror,hellinger,0.0,7,1,36,75,48.0,0.1485444008365249,0.044541104555878536,0.08833189842078723,0.0450129383412808,exp_8_1_ror_hellinger_0.0_7_1.csv,exp_8_1_ror_hellinger_0.0_7_1_results.json
8,1,ror,hellinger,0.0,7,42,44,75,58.666666666666664,0.10275544360236333,0.04654800451612573,0.20633966877017906,0.05318779340326703,exp_8_1_ror_hellinger_0.0_7_42.csv,exp_8_1_ror_hellinger_0.0_7_42_results.json
8,1,ror,hellinger,0.0,7,35,39,75,52.0,0.10350976476129739,0.048053110972616324,0.08341311767052376,0.044814298257918515,exp_8_1_ror_hellinger_0.0_7_35.csv,exp_8_1_ror_hellinger_0.0_7_35_results.json
8,1,ror,hellinger,0.0,7,99,30,75,40.0,0.09040603092048723,0.04548802075924174,0.09520543579610138,0.044300255422131,exp_8_1_ror_hellinger_0.0_7_99.csv,exp_8_1_ror_hellinger_0.0_7_99_results.json
8,1,ror,hellinger,0.0,7,123,35,75,46.666666666666664,0.09414792711650004,0.043520772572096814,0.0918397631709597,0.04310709105007161,exp_8_1_ror_hellinger_0.0_7_123.csv,exp_8_1_ror_hellinger_0.0_7_123_results.json
8,1,ror,hellinger,0.0,7,2024,30,75,40.0,0.13504990768493366,0.04749002993032635,0.1377304163099397,0.04416091148532915,exp_8_1_ror_hellinger_0.0_7_2024.csv,exp_8_1_ror_hellinger_0.0_7_2024_results.json
8,1,ror,hellinger,0.0,7,777,38,75,50.666666666666664,0.08336229958751709,0.027269783654238006,0.099583064886293,0.053772658953982505,exp_8_1_ror_hellinger_0.0_7_777.csv,exp_8_1_ror_hellinger_0.0_7_777_results.json
8,1,ror,hellinger,0.0,7,888,40,75,53.333333333333336,0.09353158647654691,0.051136476200616475,0.12193783860802306,0.03629679837263266,exp_8_1_ror_hellinger_0.0_7_888.csv,exp_8_1_ror_hellinger_0.0_7_888_results.json
8,1,ror,hellinger,0.0,7,999,39,75,52.0,0.08311916749782816,0.03025803419803534,0.08892349819294892,0.04024660315345858,exp_8_1_ror_hellinger_0.0_7_999.csv,exp_8_1_ror_hellinger_0.0_7_999_results.json
8,1,ror,hellinger,0.0,7,1111,31,75,41.333333333333336,0.08833611361804719,0.038282412990512014,0.0834459884186906,0.046646218248620405,exp_8_1_ror_hellinger_0.0_7_1111.csv,exp_8_1_ror_hellinger_0.0_7_1111_results.json
8,1,ror,hellinger,0.25,3,1,34,75,45.333333333333336,0.09258140646993564,0.044121136557272775,0.10230414715333414,0.04576347611725196,exp_8_1_ror_hellinger_0.25_3_1.csv,exp_8_1_ror_hellinger_0.25_3_1_results.json
8,1,ror,hellinger,0.25,3,42,43,75,57.333333333333336,0.09004953701304354,0.04458809602627449,0.24818102541722245,0.04412232310796333,exp_8_1_ror_hellinger_0.25_3_42.csv,exp_8_1_ror_hellinger_0.25_3_42_results.json
8,1,ror,hellinger,0.25,3,35,37,75,49.333333333333336,0.084451237243759,0.04537969990194724,0.09524787847890615,0.04338165124192632,exp_8_1_ror_hellinger_0.25_3_35.csv,exp_8_1_ror_hellinger_0.25_3_35_results.json
8,1,ror,hellinger,0.25,3,99,29,75,38.666666666666664,0.09507175112630513,0.04126332177579266,0.08477613146113652,0.04278791855173938,exp_8_1_ror_hellinger_0.25_3_99.csv,exp_8_1_ror_hellinger_0.25_3_99_results.json
8,1,ror,hellinger,0.25,3,123,37,75,49.333333333333336,0.12753806741504065,0.03840345939697906,0.09765082625780586,0.04547165926465815,exp_8_1_ror_hellinger_0.25_3_123.csv,exp_8_1_ror_hellinger_0.25_3_123_results.json
8,1,ror,hellinger,0.25,3,2024,33,75,44.0,0.0986610412411487,0.04512572714122422,0.18637451615885015,0.04257421547730946,exp_8_1_ror_hellinger_0.25_3_2024.csv,exp_8_1_ror_hellinger_0.25_3_2024_results.json
8,1,ror,hellinger,0.25,3,777,37,75,49.333333333333336,0.0885412851721963,0.048329906670727917,0.08883730698867891,0.045098163625104215,exp_8_1_ror_hellinger_0.25_3_777.csv,exp_8_1_ror_hellinger_0.25_3_777_results.json
8,1,ror,hellinger,0.25,3,888,38,75,50.666666666666664,0.08670181026183146,0.04173478614980409,0.1028479862835945,0.03975882543690479,exp_8_1_ror_hellinger_0.25_3_888.csv,exp_8_1_ror_hellinger_0.25_3_888_results.json
8,1,ror,hellinger,0.25,3,999,33,75,44.0,0.07774870523468055,0.04420659611502197,0.07939139141591947,0.04387295407490364,exp_8_1_ror_hellinger_0.25_3_999.csv,exp_8_1_ror_hellinger_0.25_3_999_results.json
8,1,ror,hellinger,0.25,3,1111,37,75,49.333333333333336,0.10276218853032536,0.04633487180492302,0.09174647559385621,0.04560741041034878,exp_8_1_ror_hellinger_0.25_3_1111.csv,exp_8_1_ror_hellinger_0.25_3_1111_results.json
8,1,ror,hellinger,0.25,4,1,36,75,48.0,0.1103619289627148,0.04648931683540796,0.10330501606244719,0.04613926700027145,exp_8_1_ror_hellinger_0.25_4_1.csv,exp_8_1_ror_hellinger_0.25_4_1_results.json
8,1,ror,hellinger,0.25,4,42,43,75,57.333333333333336,0.09235470388858709,0.047537125456851216,0.23166393040927327,0.050701231583633,exp_8_1_ror_hellinger_0.25_4_42.csv,exp_8_1_ror_hellinger_0.25_4_42_results.json
8,1,ror,hellinger,0.25,4,35,39,75,52.0,0.09181732268881546,0.042582704514416155,0.08870244736148111,0.04512913354126751,exp_8_1_ror_hellinger_0.25_4_35.csv,exp_8_1_ror_hellinger_0.25_4_35_results.json
8,1,ror,hellinger,0.25,4,99,31,75,41.333333333333336,0.0978084896983133,0.04487452767021588,0.09611940869884084,0.04560613597835171,exp_8_1_ror_hellinger_0.25_4_99.csv,exp_8_1_ror_hellinger_0.25_4_99_results.json
8,1,ror,hellinger,0.25,4,123,31,75,41.333333333333336,0.11142445556819373,0.04010478159838746,0.09093856991340167,0.04414518995236685,exp_8_1_ror_hellinger_0.25_4_123.csv,exp_8_1_ror_hellinger_0.25_4_123_results.json
8,1,ror,hellinger,0.25,4,2024,30,75,40.0,0.11122560324556649,0.04869252229629807,0.16437791674919472,0.042770710079126965,exp_8_1_ror_hellinger_0.25_4_2024.csv,exp_8_1_ror_hellinger_0.25_4_2024_results.json
8,1,ror,hellinger,0.25,4,777,36,75,48.0,0.08604207371441991,0.04160792806007682,0.0904739601975425,0.04157452860478044,exp_8_1_ror_hellinger_0.25_4_777.csv,exp_8_1_ror_hellinger_0.25_4_777_results.json
8,1,ror,hellinger,0.25,4,888,38,75,50.666666666666664,0.09525720420660051,0.04795535871667973,0.11574236741651403,0.04742635579611818,exp_8_1_ror_hellinger_0.25_4_888.csv,exp_8_1_ror_hellinger_0.25_4_888_results.json
8,1,ror,hellinger,0.25,4,999,35,75,46.666666666666664,0.08027079307063621,0.03366619664000235,0.0854793784861235,0.04360856233937215,exp_8_1_ror_hellinger_0.25_4_999.csv,exp_8_1_ror_hellinger_0.25_4_999_results.json
8,1,ror,hellinger,0.25,4,1111,35,75,46.666666666666664,0.08647696483830736,0.04364244592424664,0.09494882970925904,0.048062398546376096,exp_8_1_ror_hellinger_0.25_4_1111.csv,exp_8_1_ror_hellinger_0.25_4_1111_results.json
8,1,ror,hellinger,0.25,5,1,35,75,46.666666666666664,0.1317961099614326,0.04571202365823352,0.10273579098378882,0.04790543216557496,exp_8_1_ror_hellinger_0.25_5_1.csv,exp_8_1_ror_hellinger_0.25_5_1_results.json
8,1,ror,hellinger,0.25,5,42,41,75,54.666666666666664,0.09852298508433152,0.04277487980844678,0.22824510288358282,0.046869431962108916,exp_8_1_ror_hellinger_0.25_5_42.csv,exp_8_1_ror_hellinger_0.25_5_42_results.json
8,1,ror,hellinger,0.25,5,35,38,75,50.666666666666664,0.09267605986188643,0.04706965577179429,0.08482238674391719,0.04607513716353494,exp_8_1_ror_hellinger_0.25_5_35.csv,exp_8_1_ror_hellinger_0.25_5_35_results.json
8,1,ror,hellinger,0.25,5,99,29,75,38.666666666666664,0.09423793775046427,0.04975334498044983,0.09851528450428493,0.04134650967731063,exp_8_1_ror_hellinger_0.25_5_99.csv,exp_8_1_ror_hellinger_0.25_5_99_results.json
8,1,ror,hellinger,0.25,5,123,38,75,50.666666666666664,0.09785094595514023,0.04354578237031829,0.09447274543309282,0.04357586167495562,exp_8_1_ror_hellinger_0.25_5_123.csv,exp_8_1_ror_hellinger_0.25_5_123_results.json
8,1,ror,hellinger,0.25,5,2024,30,75,40.0,0.11610277665431935,0.046082299347452345,0.15184560603989927,0.04525249060962142,exp_8_1_ror_hellinger_0.25_5_2024.csv,exp_8_1_ror_hellinger_0.25_5_2024_results.json
8,1,ror,hellinger,0.25,5,777,37,75,49.333333333333336,0.09405591983853767,0.04124806737224793,0.09138531961439245,0.04799335823873915,exp_8_1_ror_hellinger_0.25_5_777.csv,exp_8_1_ror_hellinger_0.25_5_777_results.json
8,1,ror,hellinger,0.25,5,888,41,75,54.666666666666664,0.09933910661220212,0.04746228787051553,0.11563524214963468,0.05039276721327688,exp_8_1_ror_hellinger_0.25_5_888.csv,exp_8_1_ror_hellinger_0.25_5_888_results.json
8,1,ror,hellinger,0.25,5,999,39,75,52.0,0.08043203739501888,0.033935770288659906,0.08261495322660181,0.043358144181250786,exp_8_1_ror_hellinger_0.25_5_999.csv,exp_8_1_ror_hellinger_0.25_5_999_results.json
8,1,ror,hellinger,0.25,5,1111,32,75,42.666666666666664,0.08908693051642455,0.04527484864441888,0.08498832897639416,0.04432054087969835,exp_8_1_ror_hellinger_0.25_5_1111.csv,exp_8_1_ror_hellinger_0.25_5_1111_results.json
8,1,ror,hellinger,0.25,6,1,36,75,48.0,0.146408517443195,0.041445501109791,0.09047187165430141,0.050879260789622474,exp_8_1_ror_hellinger_0.25_6_1.csv,exp_8_1_ror_hellinger_0.25_6_1_results.json
8,1,ror,hellinger,0.25,6,42,42,75,56.0,0.10053733400769051,0.04668616216506699,0.2146931441532398,0.052464823973977094,exp_8_1_ror_hellinger_0.25_6_42.csv,exp_8_1_ror_hellinger_0.25_6_42_results.json
8,1,ror,hellinger,0.25,6,35,38,75,50.666666666666664,0.10038110666095669,0.053033625059385976,0.08530677418923542,0.044118740264551266,exp_8_1_ror_hellinger_0.25_6_35.csv,exp_8_1_ror_hellinger_0.25_6_35_results.json
8,1,ror,hellinger,0.25,6,99,29,75,38.666666666666664,0.09114116417164374,0.04900602298204383,0.10006072210089159,0.04462700373843032,exp_8_1_ror_hellinger_0.25_6_99.csv,exp_8_1_ror_hellinger_0.25_6_99_results.json
8,1,ror,hellinger,0.25,6,123,35,75,46.666666666666664,0.09523881077454813,0.04458860845646241,0.09759413733090255,0.04740965404842735,exp_8_1_ror_hellinger_0.25_6_123.csv,exp_8_1_ror_hellinger_0.25_6_123_results.json
8,1,ror,hellinger,0.25,6,2024,31,75,41.333333333333336,0.13112684364682411,0.04688111647952632,0.14039321996070567,0.04698266139581996,exp_8_1_ror_hellinger_0.25_6_2024.csv,exp_8_1_ror_hellinger_0.25_6_2024_results.json
8,1,ror,hellinger,0.25,6,777,40,75,53.333333333333336,0.08144197480836578,0.03249679296132852,0.1024724553759601,0.049646755492491465,exp_8_1_ror_hellinger_0.25_6_777.csv,exp_8_1_ror_hellinger_0.25_6_777_results.json
8,1,ror,hellinger,0.25,6,888,40,75,53.333333333333336,0.09473837195447293,0.04874687840922623,0.12204891098843407,0.03953997261638903,exp_8_1_ror_hellinger_0.25_6_888.csv,exp_8_1_ror_hellinger_0.25_6_888_results.json
8,1,ror,hellinger,0.25,6,999,38,75,50.666666666666664,0.08223433303503698,0.02530483188718902,0.08602132004431083,0.04112673328354521,exp_8_1_ror_hellinger_0.25_6_999.csv,exp_8_1_ror_hellinger_0.25_6_999_results.json
8,1,ror,hellinger,0.25,6,1111,33,75,44.0,0.09054913197218277,0.04271947425243813,0.08176627882744679,0.046839276042148686,exp_8_1_ror_hellinger_0.25_6_1111.csv,exp_8_1_ror_hellinger_0.25_6_1111_results.json
8,1,ror,hellinger,0.25,7,1,33,75,44.0,0.15461756062955315,0.046814407205828246,0.08827129918862155,0.04199249398740378,exp_8_1_ror_hellinger_0.25_7_1.csv,exp_8_1_ror_hellinger_0.25_7_1_results.json
8,1,ror,hellinger,0.25,7,42,44,75,58.666666666666664,0.10099308859235258,0.047569097595306004,0.1989349762323737,0.05150720761847034,exp_8_1_ror_hellinger_0.25_7_42.csv,exp_8_1_ror_hellinger_0.25_7_42_results.json
8,1,ror,hellinger,0.25,7,35,41,75,54.666666666666664,0.10563292825750809,0.05120532487250188,0.08373744568684482,0.046396829410834534,exp_8_1_ror_hellinger_0.25_7_35.csv,exp_8_1_ror_hellinger_0.25_7_35_results.json
8,1,ror,hellinger,0.25,7,99,28,75,37.333333333333336,0.09148657341343847,0.04267965947503431,0.09948873257136125,0.04074572894453963,exp_8_1_ror_hellinger_0.25_7_99.csv,exp_8_1_ror_hellinger_0.25_7_99_results.json
8,1,ror,hellinger,0.25,7,123,35,75,46.666666666666664,0.10007790090934691,0.04368807833048446,0.08918796756187984,0.04862494499826745,exp_8_1_ror_hellinger_0.25_7_123.csv,exp_8_1_ror_hellinger_0.25_7_123_results.json
8,1,ror,hellinger,0.25,7,2024,31,75,41.333333333333336,0.1379917881975891,0.047987445272817356,0.13584448248342257,0.04136226223537998,exp_8_1_ror_hellinger_0.25_7_2024.csv,exp_8_1_ror_hellinger_0.25_7_2024_results.json
8,1,ror,hellinger,0.25,7,777,40,75,53.333333333333336,0.08642730644327608,0.027343357322952355,0.10029769178436183,0.053036157051185126,exp_8_1_ror_hellinger_0.25_7_777.csv,exp_8_1_ror_hellinger_0.25_7_777_results.json
8,1,ror,hellinger,0.25,7,888,37,75,49.333333333333336,0.09275554781634772,0.04509770085121649,0.1218180701999906,0.03499218927553592,exp_8_1_ror_hellinger_0.25_7_888.csv,exp_8_1_ror_hellinger_0.25_7_888_results.json
8,1,ror,hellinger,0.25,7,999,38,75,50.666666666666664,0.08300924446944967,0.02995947625229072,0.0886162291248289,0.042574328724832265,exp_8_1_ror_hellinger_0.25_7_999.csv,exp_8_1_ror_hellinger_0.25_7_999_results.json
8,1,ror,hellinger,0.25,7,1111,30,75,40.0,0.08869313164754823,0.03756467835537206,0.08584394831085933,0.05106901353418552,exp_8_1_ror_hellinger_0.25_7_1111.csv,exp_8_1_ror_hellinger_0.25_7_1111_results.json
